year,lga,state,fpi_score,annual_rainfall_mm,population_exposed_thousands
2023,Guyuk,Adamawa,2.087236498,331,67
2023,Guzamala,Borno,1.230921636,116,171
2023,Gwadabawa,Sokoto,2.755769905,177,166
2023,Gwagwalada,Federal Capital Territory,6.204622999,345,173
2023,Gwale,Kano,4.387102604,545,143
2023,Gwandu,Kebbi,3.361288807,215,86
2023,Gwaram,Jigawa,3.685251064,617,56
2023,Gwarzo,Kano,4.530526002,394,76
2023,Gwer East,Benue,7.99991757,283,189
2023,Gwer West,Benue,8.175393422,838,172
2023,Gwiwa,Jigawa,4.150691551,620,107
2023,Gwoza,Borno,1.484445735,680,93
2023,Hadejia,Jigawa,3.84198761,521,149
2023,Hawul,Borno,1.532205497,721,127
2023,Hong,Adamawa,1.475017342,539,61
2023,Ibadan North,Oyo,5.997412682,991,150
2023,Ibadan North-East,Oyo,6.278248787,283,71
2023,Ibadan North-West,Oyo,6.384322405,118,92
2023,Ibadan South-East,Oyo,6.241480827,999,114
2023,Ibadan South-West,Oyo,6.608181477,425,200
2023,Ibaji,Kogi,9.204755024,407,199
2023,Ibarapa Central,Oyo,6.011601508,726,150
2023,Ibarapa East,Oyo,5.931653959,413,199
2023,Ibarapa North,Oyo,5.443820651,299,198
2023,Ibeju-Lekki,Lagos,7.068239737,911,101
2023,Ibeno,Akwa Ibom,4.542461117,143,63
2023,Ibesikpo Asutan,Akwa Ibom,5.841227395,807,79
2023,Ibi,Taraba,5.875839159,865,131
2023,Ibiono Ibom,Akwa Ibom,6.555161993,466,58
2023,Idah,Kogi,9.30831852,666,198
2023,Idanre,Ondo,7.733187629,155,161
2023,Ideato North,Imo,8.771872362,654,123
2023,Ideato South,Imo,8.717432976,320,77
2023,Idemili North,Anambra,8.914643764,565,99
2023,Idemili South,Anambra,8.905322393,228,172
2023,Ido,Oyo,6.237932982,159,55
2023,Ido/Osi,Ekiti,6.688249052,415,150
2023,Ifako-Ijaiye,Lagos,6.217116356,998,130
2023,Ife Central,Osun,6.576547742,379,173
2023,Ife East,Osun,6.780068874,501,136
2023,Ife North,Osun,6.879809841,913,117
2023,Ife South,Osun,7.047136245,329,75
2023,Ifedayo,Osun,6.135542679,658,106
2023,Ifedore,Ondo,7.219954332,388,76
2023,Ifelodun,Kwara,5.509481079,648,173
2023,Ifelodun,Osun,6.053175449,303,145
2023,Ifo,Ogun,6.803308571,853,189
2023,Igabi,Kaduna,4.655431224,260,103
2023,Igalamela/Odolu,Kogi,9.217102449,849,191
2023,Igbo Etiti,Enugu,9.127843857,895,51
2023,Igbo Eze North,Enugu,9.127969027,854,87
2023,Igbo Eze South,Enugu,9.267879645,217,147
2023,Igueben,Edo,8.977605247,546,157
2023,Ihiala,Anambra,8.592313766,871,167
2023,Ihitte/Uboma,Imo,8.337380648,545,122
2023,Ijebu East,Ogun,7.229171555,223,192
2023,Ijebu North,Ogun,6.981330641,645,89
2023,Ijebu North East,Ogun,7.116503716,528,142
2023,Ijebu Ode,Ogun,7.15959034,444,131
2023,Ijero,Ekiti,6.495772243,307,143
2023,Ijumu,Kogi,7.791286923,887,75
2023,Ika,Akwa Ibom,6.662838141,337,131
2023,Ika North East,Delta,8.827196503,245,165
2023,Ika South,Delta,8.801056385,175,151
2023,Ikara,Kaduna,4.722858318,325,111
2023,Ikeduru,Imo,8.214651267,949,198
2023,Ikeja,Lagos,6.854081392,137,178
2023,Ikenne,Ogun,7.253489494,615,91
2023,Ikere,Ekiti,7.313790745,485,101
2023,Ikole,Ekiti,6.986268395,143,55
2023,Ikom,Cross River,7.162976541,225,76
2023,Ikono,Akwa Ibom,6.891304135,153,190
2023,Ikorodu,Lagos,6.975281375,142,173
2023,Ikot Abasi,Akwa Ibom,5.445720306,451,107
2023,Ikot Ekpene,Akwa Ibom,6.824506601,187,76
2023,Ikpoba Okha,Edo,8.234177803,789,142
2023,Ikwerre,Rivers,7.266967214,295,144
2023,Ikwo,Ebonyi,7.850405776,891,137
2023,Ikwuano,Abia,7.392968953,795,110
2023,Ila,Osun,6.202280939,289,163
2023,Ilaje,Ondo,7.350875667,125,51
2023,Ile Oluji/Okeigbo,Ondo,7.167111783,537,142
2023,Ilejemeje,Ekiti,6.647525406,538,194
2023,Ilesa East,Osun,6.749996185,111,117
2023,Ilesa West,Osun,6.305119276,692,183
2023,Illela,Sokoto,2.551585742,623,155
2023,Ilorin East,Kwara,5.158955447,895,155
2023,Ilorin South,Kwara,5.197717249,445,117
2023,Ilorin West,Kwara,4.809219933,929,102
2023,Imeko Afon,Ogun,5.273881451,132,89
2023,Ingawa,Katsina,4.266630401,225,172
2023,Ini,Akwa Ibom,7.290985144,272,132
2023,Ipokia,Ogun,6.1324543,821,60
2023,Irele,Ondo,7.647006321,181,115
2023,Irepo,Oyo,3.727153343,819,79
2023,Irepodun,Kwara,5.98126416,275,112
2023,Irepodun,Osun,6.285792351,180,146
2023,Irepodun/Ifelodun,Ekiti,6.916063179,922,200
2023,Irewole,Osun,6.785865837,327,148
2023,Isa,Sokoto,3.226362655,442,146
2023,Ise/Orun,Ekiti,7.487687074,149,86
2023,Iseyin,Oyo,5.261632895,554,61
2023,Ishielu,Ebonyi,8.612489382,779,93
2023,Isi Uzo,Enugu,8.880272901,288,116
2023,Isiala Ngwa North,Abia,7.534830749,438,170
2023,Isiala Ngwa South,Abia,7.633855131,430,74
2023,Isiala Mbano,Imo,8.512244797,851,173
2023,Isin,Kwara,5.905260586,470,52
2023,Isuikwuato,Abia,8.417168004,599,149
2023,Isokan,Osun,6.829227584,263,98
2023,Isoko North,Delta,7.937780082,153,74
2023,Isoko South,Delta,7.662348184,437,141
2023,Isu,Imo,8.107961178,147,138
2023,Itas/Gadau,Bauchi,3.439767889,550,65
2023,Itesiwaju,Oyo,4.556485891,302,97
2023,Itu,Akwa Ibom,6.27653141,384,113
2023,Ivo,Ebonyi,8.344759285,550,141
2023,Iwajowa,Oyo,4.663755557,820,194
2023,Iwo,Osun,6.364263429,661,173
2023,Izzi,Ebonyi,8.076590489,761,171
2023,Jaba,Kaduna,5.644474924,825,94
2023,Jada,Adamawa,3.116318519,893,187
2023,Jahun,Jigawa,4.031797421,228,185
2023,Jakusko,Yobe,2.454219669,721,106
2023,Jalingo,Taraba,3.578294243,145,122
2023,Jama'are,Bauchi,3.503307223,193,113
2023,Jega,Kebbi,3.202774661,669,76
2023,Jema'a,Kaduna,5.7201039,877,54
2023,Jere,Borno,1.405453453,765,68
2023,Jibia,Katsina,3.837141878,437,67
2023,Jos East,Plateau,5.033572548,536,69
2023,Jos North,Plateau,5.145158052,487,131
2023,Jos South,Plateau,5.298486032,208,90
2023,Kabba/Bunu,Kogi,7.551722965,755,198
2023,Kabo,Kano,4.446748836,999,101
2023,Kachia,Kaduna,5.117753443,252,69
2023,Kaduna North,Kaduna,4.761930704,104,80
2023,Kaduna South,Kaduna,4.6450634,242,147
2023,Kafin Hausa,Jigawa,3.510310949,655,158
2023,Kafur,Katsina,4.608395707,760,150
2023,Kaga,Borno,1.720331163,589,86
2023,Kagarko,Kaduna,5.62123491,668,169
2023,Kaiama,Kwara,3.482228937,201,75
2023,Kaita,Katsina,3.57853763,190,54
2023,Kajola,Oyo,4.916272966,776,133
2023,Kajuru,Kaduna,4.917394393,145,78
2023,Kala/Balge,Borno,1.012590322,522,127
2023,Kalgo,Kebbi,2.95409044,718,53
2023,Kaltungo,Gombe,2.615616187,330,183
2023,Kanam,Plateau,4.361244072,128,128
2023,Kankara,Katsina,4.562266762,530,76
2023,Kanke,Plateau,4.973936462,129,59
2023,Kankia,Katsina,4.342852463,971,155
2023,Kano Municipal,Kano,4.377183914,702,120
2023,Karasuwa,Yobe,2.363511166,552,136
2023,Karaye,Kano,4.631281662,139,187
2023,Karim-Lamido,Taraba,3.86693872,575,96
2023,Karu,Nasarawa,6.354748837,616,166
2023,Katagum,Bauchi,3.069431734,794,117
2023,Katcha,Niger,5.718708983,910,139
2023,Katsina,Katsina,3.92840449,336,63
2023,Katsina Ala,Benue,6.870962685,267,126
2023,Kaugama,Jigawa,3.669563358,516,70
2023,Kaura,Kaduna,5.406842682,602,118
2023,Kaura Namoda,Zamfara,3.897497241,319,117
2023,Kauru,Kaduna,4.798779558,288,165
2023,Kazaure,Jigawa,4.21961288,620,114
2023,Keana,Nasarawa,7.166570162,482,148
2023,Kebbe,Sokoto,3.228322956,910,94
2023,Keffi,Nasarawa,6.599572023,130,135
2023,Khana,Rivers,5.771932293,294,103
2023,Kibiya,Kano,4.751876712,559,59
2023,Kirfi,Bauchi,3.295664389,318,193
2023,Kiri Kasama,Jigawa,3.076257968,198,191
2023,Kiru,Kano,4.717121869,158,55
2023,Kiyawa,Jigawa,4.018261447,876,151
2023,Kogi,Kogi,7.911742707,896,102
2023,Koko/Besse,Kebbi,2.911930578,348,121
2023,Kokona,Nasarawa,6.778392127,503,170
2023,Kolokuma/Opokuma,Bayelsa,7.256383592,447,177
2023,Konduga,Borno,1.54909635,114,90
2023,Konshisha,Benue,7.735543413,834,177
2023,Kontagora,Niger,3.661733611,479,58
2023,Kosofe,Lagos,7.087817907,762,191
2023,Kubau,Kaduna,4.692300793,217,84
2023,Kudan,Kaduna,4.603663842,505,188
2023,Kuje,Federal Capital Territory,7.021647696,301,71
2023,Kukawa,Borno,0.987512052,172,125
2023,Kumbotso,Kano,4.509236336,135,81
2023,Kunchi,Kano,4.387292197,471,105
2023,Kura,Kano,4.64776986,955,97
2023,Kurfi,Katsina,4.168350082,720,116
2023,Kurmi,Taraba,5.901085104,805,78
2023,Kusada,Katsina,4.381569281,261,154
2023,Kwali,Federal Capital Territory,6.72341691,133,160
2023,Kwami,Gombe,2.527897538,149,92
2023,Kwande,Benue,6.945404021,711,83
2023,Kware,Sokoto,3.049693868,123,151
2023,Kwaya Kusar,Borno,1.862328162,747,95
2023,Lafia,Nasarawa,6.567030762,214,134
2023,Lagelu,Oyo,6.419027198,200,146
2023,Lagos Island,Lagos,7.019196033,570,89
2023,Lagos Mainland,Lagos,6.667991161,200,66
2023,Lamurde,Adamawa,2.582566413,996,173
2023,Langtang North,Plateau,5.068990707,970,66
2023,Langtang South,Plateau,5.574725967,380,101
2023,Lapai,Niger,6.654517894,201,91
2023,Lau,Taraba,3.293738613,754,76
2023,Lavun,Niger,4.810499557,482,143
2023,Lere,Kaduna,4.899861529,547,60
2023,Logo,Benue,6.999338592,644,167
2023,Lokoja,Kogi,7.527058778,892,199
2023,Machina,Yobe,3.002352232,833,55
2023,Madagali,Adamawa,1.345455527,859,134
2023,Madobi,Kano,4.466168063,713,86
2023,Mafa,Borno,1.296855597,321,155
2023,Magama,Niger,3.317354648,371,55
2023,Magumeri,Borno,1.718114476,489,145
2023,Mai'adua,Katsina,3.671808863,664,61
2023,Maiduguri,Borno,1.503525217,722,95
2023,Maigatari,Jigawa,3.711489216,177,163
2023,Maiha,Adamawa,1.496044746,372,119
2023,Maiyama,Kebbi,3.072289127,478,185
2023,Makoda,Kano,4.210747894,823,64
2023,Makurdi,Benue,7.710071246,231,121
2023,Malam Madori,Jigawa,3.298574762,412,161
2023,Malumfashi,Katsina,4.583154596,398,161
2023,Mangu,Plateau,5.387785893,820,91
2023,Mani,Katsina,3.912871464,278,142
2023,Maradun,Zamfara,3.511091775,183,56
2023,Mariga,Niger,3.682038922,660,113
2023,Makarfi,Kaduna,4.728354083,691,197
2023,Marte,Borno,1.070531278,644,177
2023,Maru,Zamfara,3.895175628,880,57
2023,Mashegu,Niger,3.936306843,624,75
2023,Mashi,Katsina,3.624059793,898,135
2023,Matazu,Katsina,4.442521267,933,160
2023,Mayo Belwa,Adamawa,2.987146066,750,138
2023,Mbaitoli,Imo,8.232995033,589,134
2023,Mbo,Akwa Ibom,4.682926536,312,73
2023,Michika,Adamawa,1.338153069,136,147
2023,Miga,Jigawa,3.848546938,126,89
2023,Mikang,Plateau,5.297623482,230,70
2023,Minjibir,Kano,4.503367861,243,155
2023,Misau,Bauchi,3.016582149,448,125
2023,Mkpat Enin,Akwa Ibom,5.568157856,145,90
2023,Moba,Ekiti,6.248525143,698,137
2023,Mobbar,Borno,1.579430129,338,167
2023,Mokwa,Niger,5.005097639,908,89
2023,Monguno,Borno,1.03898509,694,172
2023,Mopa Muro,Kogi,7.194517888,520,52
2023,Moro,Kwara,4.514661255,266,139
2023,Mubi North,Adamawa,1.283988843,221,130
2023,Mubi South,Adamawa,1.445699106,635,189
2023,Musawa,Katsina,4.462938167,702,63
2023,Mushin,Lagos,7.014708519,732,53
2023,Muya,Niger,5.079002053,625,106
2023,Nafada,Gombe,2.364006886,689,77
2023,Nangere,Yobe,2.349014156,342,184
2023,Nasarawa,Kano,4.087939739,927,143
2023,Nasarawa,Nasarawa,7.688783344,591,91
2023,Nasarawa Eggon,Nasarawa,6.641274583,992,103
2023,Ndokwa East,Delta,8.334226032,808,125
2023,Ndokwa West,Delta,8.351230946,851,72
2023,Nembe,Bayelsa,5.783109447,127,130
2023,Ngala,Borno,1.025332215,982,107
2023,Nganzai,Borno,1.331392315,749,123
2023,Ngaski,Kebbi,3.12753271,400,167
2023,Ngor Okpala,Imo,7.716234684,293,64
2023,Nguru,Yobe,2.727216766,839,73
2023,Ningi,Bauchi,4.479476367,555,169
2023,Njaba,Imo,8.380138874,837,132
2023,Njikoka,Anambra,8.894115925,727,153
2023,Nkanu East,Enugu,8.701146169,227,170
2023,Nkanu West,Enugu,8.862402068,708,135
2023,Nkwerre,Imo,8.781816483,467,145
2023,Nnewi North,Anambra,9.141302427,856,60
2023,Nnewi South,Anambra,8.896069908,996,127
2023,Nsit Atai,Akwa Ibom,5.454483986,714,128
2023,Nsit Ibom,Akwa Ibom,5.710265001,359,173
2023,Nsit Ubium,Akwa Ibom,5.291565418,702,114
2023,Nsukka,Enugu,9.015110788,346,98
2023,Numan,Adamawa,2.538549391,912,108
2023,Nwangele,Imo,8.210661888,307,166
2023,Obafemi Owode,Ogun,6.780691127,957,143
2023,Obanliku,Cross River,6.80620141,597,90
2023,Obi,Benue,8.241825693,464,135
2023,Obi,Nasarawa,7.021730004,514,105
2023,Obi Ngwa,Abia,7.157043327,562,55
2023,Obio-Akpor,Rivers,6.621044636,329,157
2023,Obokun,Osun,6.265353382,155,125
2023,Obot Akara,Akwa Ibom,6.905746672,105,85
2023,Obowo,Imo,7.913453579,581,169
2023,Obubra,Cross River,7.470056371,206,61
2023,Obudu,Cross River,7.234871275,911,148
2023,Odeda,Ogun,6.439387545,344,58
2023,Odigbo,Ondo,7.488906488,767,184
2023,Odo-Otin,Osun,5.712199824,808,66
2023,Odogbolu,Ogun,7.062182585,174,64
2023,Odukpani,Cross River,6.015365891,629,175
2023,Offa,Kwara,5.821730932,320,172
2023,Ofu,Kogi,9.216063772,639,143
2023,Ogba/Egbema/Ndoni,Rivers,7.820114813,697,142
2023,Ogbadibo,Benue,9.044057035,980,125
2023,Ogbaru,Anambra,8.65739423,265,200
2023,Ogbia,Bayelsa,6.321443514,753,93
2023,Ogbomosho North,Oyo,5.963856697,369,76
2023,Ogbomosho South,Oyo,5.106339693,486,113
2023,Ogo Oluwa,Oyo,5.630006688,561,51
2023,Ogoja,Cross River,7.558620299,194,128
2023,Ogori/Magongo,Kogi,8.516800563,725,145
2023,Ogu-Bolo,Rivers,5.67762053,737,71
2023,Ogun Waterside,Ogun,7.344142297,836,112
2023,Oguta,Imo,8.322868347,873,111
2023,Ohafia,Abia,7.615991592,543,50
2023,Ohaji/Egbema,Imo,7.88788196,300,76
2023,Ohaozara,Ebonyi,8.419762015,548,162
2023,Ohaukwu,Ebonyi,8.515059312,466,173
2023,Ohimini,Benue,8.705174541,549,104
2023,Oji River,Enugu,8.994178772,839,110
2023,Ojo,Lagos,6.641933084,463,90
2023,Oju,Benue,8.060343981,860,180
2023,Oke Ero,Kwara,6.315462862,977,103
2023,Okehi,Kogi,8.528665361,654,183
2023,Okene,Kogi,8.898391406,122,90
2023,Okigwe,Imo,8.612868945,332,75
2023,Okitipupa,Ondo,7.433713295,369,187
2023,Okobo,Akwa Ibom,5.161288049,711,140
2023,Okpe,Delta,7.727971526,862,178
2023,Okpokwu,Benue,8.749001841,950,177
2023,Okrika,Rivers,6.041620064,996,116
2023,Ola-Oluwa,Osun,6.073335171,237,143
2023,Olamaboro,Kogi,9.082786813,113,65
2023,Olorunda,Osun,5.852129459,885,59
2023,Olorunsogo,Oyo,4.07035329,827,121
2023,Oluyole,Oyo,6.692980742,723,169
2023,Omala,Kogi,8.558878143,939,69
2023,Omuma,Rivers,6.973442554,628,189
2023,Ona-Ara,Oyo,6.649292946,552,181
2023,Ondo East,Ondo,7.268312156,213,81
2023,Ondo West,Ondo,7.324485227,840,69
2023,Onicha,Ebonyi,8.454896633,304,168
2023,Onitsha North,Anambra,8.968454361,451,130
2023,Onitsha South,Anambra,9.079790592,913,170
2023,Onna,Akwa Ibom,5.121072769,176,163
2023,Opobo-Nkoro,Rivers,5.091669877,277,129
2023,Oredo,Edo,7.912423015,337,181
2023,Orelope,Oyo,3.788034431,401,114
2023,Orhionmwon,Edo,8.426931839,819,141
2023,Ori Ire,Oyo,4.897483655,543,71
2023,Oriade,Osun,6.861627068,846,168
2023,Orlu,Imo,8.603611755,655,94
2023,Orolu,Osun,5.754297574,312,130
2023,Oron,Akwa Ibom,5.114280224,490,121
2023,Orsu,Imo,8.47852993,529,132
2023,Oru East,Imo,8.447064638,460,141
2023,Oru West,Imo,8.728561401,793,63
2023,Oruk Anam,Akwa Ibom,5.990908414,508,195
2023,Orumba North,Anambra,8.938678135,673,174
2023,Orumba South,Anambra,8.977721078,392,139
2023,Ose,Ondo,8.260058559,982,126
2023,Oshimili North,Delta,8.962829471,619,120
2023,Oshimili South,Delta,9.073416042,853,107
2023,Oshodi-Isolo,Lagos,6.805249691,241,164
2023,Osisioma,Abia,7.184854031,509,63
2023,Osogbo,Osun,6.041334947,310,98
2023,Otukpo,Benue,8.46657468,882,131
2023,Ovia North-East,Edo,8.112089285,875,94
2023,Ovia South-West,Edo,7.818327691,405,83
2023,Owan East,Edo,8.767975319,349,135
2023,Owan West,Edo,8.523896828,496,50
2023,Owerri Municipal,Imo,7.734886169,592,64
2023,Owerri North,Imo,7.905167699,830,140
2023,Owerri West,Imo,7.976463318,539,111
2023,Owo,Ondo,8.019676831,476,125
2023,Oye,Ekiti,6.824534353,637,100
2023,Oyi,Anambra,9.130403201,578,179
2023,Oyigbo,Rivers,6.287645757,685,188
2023,Oyo East,Oyo,6.014800982,473,169
2023,Oyo West,Oyo,5.395050626,298,69
2023,Oyun,Kwara,5.667346583,285,84
2023,Paikoro,Niger,5.506770134,208,103
2023,Pankshin,Plateau,5.237068614,977,84
2023,Patani,Delta,6.981715815,415,133
2023,Pategi,Kwara,6.256485422,406,115
2023,Port Harcourt,Rivers,6.420407454,115,100
2023,Potiskum,Yobe,2.184229301,809,199
2023,Qua'an Pan,Plateau,6.012503928,434,150
2023,Rabah,Sokoto,3.270947637,332,99
2023,Rafi,Niger,4.385627246,579,171
2023,Rano,Kano,4.60731108,142,62
2023,Remo North,Ogun,6.938843114,849,56
2023,Rijau,Niger,3.207676879,981,151
2023,Rimi,Katsina,3.957020925,857,181
2023,Rimin Gado,Kano,4.709242046,464,53
2023,Ringim,Jigawa,4.35617618,229,115
2023,Riyom,Plateau,5.340556198,627,178
2023,Rogo,Kano,4.686999449,128,61
2023,Roni,Jigawa,4.347176658,530,112
2023,Sabon Gari,Kaduna,4.593937159,984,180
2023,Sabon Birni,Sokoto,2.90265004,383,194
2023,Sabuwa,Katsina,4.67737484,286,51
2023,Safana,Katsina,4.230677515,398,94
2023,Sagbama,Bayelsa,7.151804898,440,145
2023,Sakaba,Kebbi,3.399363532,315,192
2023,Saki East,Oyo,3.941318305,832,143
2023,Saki West,Oyo,3.581316765,435,170
2023,Sandamu,Katsina,4.000277599,423,112
2023,Sanga,Kaduna,5.824160669,452,117
2023,Sapele,Delta,7.642795602,697,79
2023,Sardauna,Taraba,5.278543426,613,107
2023,Shagamu,Ogun,7.056878543,605,64
2023,Shagari,Sokoto,3.482420047,675,57
2023,Shanga,Kebbi,2.989504515,922,119
2023,Shani,Borno,1.845436276,226,128
2023,Shanono,Kano,4.442524433,745,193
2023,Shelleng,Adamawa,1.916879941,952,90
2023,Shendam,Plateau,5.707309365,808,129
2023,Shinkafi,Zamfara,3.420643602,115,86
2023,Shira,Bauchi,3.606548548,174,125
2023,Shiroro,Niger,4.680639582,990,88
2023,Shomgom,Gombe,2.95775975,313,116
2023,Somolu,Lagos,6.980695486,676,186
2023,Silame,Sokoto,3.16973158,644,58
2023,Soba,Kaduna,4.70677478,704,64
2023,Sokoto North,Sokoto,2.904688001,729,75
2023,Sokoto South,Sokoto,3.124257326,742,100
2023,Song,Adamawa,1.628344642,579,181
2023,Southern Ijaw,Bayelsa,5.952897768,502,119
2023,Sule Tankarkar,Jigawa,4.063890775,824,109
2023,Suleja,Niger,6.009982824,337,100
2023,Sumaila,Kano,4.668585295,887,62
2023,Suru,Kebbi,2.907747529,646,199
2023,Surulere,Lagos,6.777255654,151,66
2023,Surulere,Oyo,5.558042877,627,197
2023,Tafa,Niger,5.946540901,863,182
2023,Tafawa Balewa,Bauchi,4.604742607,293,137
2023,Tai,Rivers,6.182055314,211,85
2023,Takai,Kano,4.410057193,173,54
2023,Takum,Taraba,6.551540734,397,86
2023,Talata Mafara,Zamfara,3.652127154,295,115
2023,Tambuwal,Sokoto,3.325410722,362,132
2023,Tangaza,Sokoto,2.672428739,563,145
2023,Tarauni,Kano,4.73913002,293,186
2023,Tarka,Benue,7.363866419,186,177
2023,Tarmuwa,Yobe,1.978978039,837,192
2023,Taura,Jigawa,4.0689822,511,106
2023,Tofa,Kano,4.563430468,351,50
2023,Toro,Bauchi,4.603738855,974,148
2023,Toto,Nasarawa,7.774409233,325,173
2023,Toungo,Adamawa,4.411769066,659,133
2023,Tsafe,Zamfara,4.361810196,690,132
2023,Tsanyawa,Kano,4.479702652,712,123
2023,Tudun Wada,Kano,4.696204843,643,55
2023,Tureta,Sokoto,3.455567103,790,80
2023,Udenu,Enugu,9.000917339,726,172
2023,Udi,Enugu,8.991480827,308,136
2023,Udu,Delta,7.257648277,219,134
2023,Udung Uko,Akwa Ibom,5.017785311,783,172
2023,Ughelli North,Delta,7.810744524,693,168
2023,Ughelli South,Delta,7.299834152,947,117
2023,Ugwunagbo,Abia,6.888523293,403,180
2023,Uhunmwonde,Edo,8.623731914,451,130
2023,Ukanafun,Akwa Ibom,6.161399186,883,195
2023,Ukum,Benue,6.622383404,696,101
2023,Ukwa East,Abia,6.424217796,334,124
2023,Ukwa West,Abia,6.790620136,887,117
2023,Ukwuani,Delta,8.331608295,685,168
2023,Umu Nneochi,Abia,8.657076223,506,151
2023,Umuahia North,Abia,7.990259945,214,115
2023,Umuahia South,Abia,7.81714716,476,173
2023,Ungogo,Kano,4.3782323,519,119
2023,Onuimo,Imo,8.410204649,253,165
2023,Uruan,Akwa Ibom,5.757892262,565,163
2023,Urue Offong/Oruko,Akwa Ibom,4.689083894,592,135
2023,Ushongo,Benue,7.388699034,316,61
2023,Ussa,Taraba,6.594213615,569,146
2023,Uvwie,Delta,7.757785988,786,133
2023,Uyo,Akwa Ibom,5.885302353,658,191
2023,Uzo Uwani,Enugu,9.322558239,937,84
2023,Vandeikya,Benue,7.426005476,848,172
2023,Wamako,Sokoto,3.082115366,957,95
2023,Wamba,Nasarawa,6.072208579,208,70
2023,Warawa,Kano,4.446557363,176,53
2023,Warji,Bauchi,3.833522764,726,177
2023,Warri North,Delta,7.410298473,245,144
2023,Warri South,Delta,7.354669833,131,187
2023,Warri South West,Delta,7.137665494,899,52
2023,Wasagu/Danko,Kebbi,3.402698982,978,66
2023,Wase,Plateau,4.695612729,915,53
2023,Wudil,Kano,4.545451054,184,178
2023,Wukari,Taraba,6.177423328,254,183
2023,Wurno,Sokoto,2.940322356,387,51
2023,Wushishi,Niger,4.779172719,990,88
2023,Yabo,Sokoto,3.208998744,188,50
2023,Yagba East,Kogi,6.883314033,553,97
2023,Yagba West,Kogi,6.428535688,101,166
2023,Yakuur,Cross River,7.408851328,587,58
2023,Yala,Cross River,7.799970479,125,128
2023,Yamaltu/Deba,Gombe,2.255195548,803,137
2023,Yankwashi,Jigawa,4.018654644,583,91
2023,Yauri,Kebbi,3.155830979,622,156
2023,Yenagoa,Bayelsa,7.094175975,145,198
2023,Yola North,Adamawa,2.123256326,307,105
2023,Yola South,Adamawa,2.211072776,636,58
2023,Yorro,Taraba,3.487167667,192,139
2023,Yunusari,Yobe,1.891329037,521,193
2023,Yusufari,Yobe,2.223699374,624,120
2023,Zaki,Bauchi,2.943085428,186,126
2023,Zango,Katsina,3.760203764,275,119
2023,Zangon Kataf,Kaduna,5.221089748,107,130
2023,Zaria,Kaduna,4.714758836,778,111
2023,Zing,Taraba,3.238468257,479,128
2023,Zurmi,Zamfara,3.712199974,678,71
2023,Zuru,Kebbi,3.318054687,739,102
2024,Aba North,Abia,7.427970409,996,120
2024,Aba South,Abia,6.487991333,609,149
2024,Abadam,Borno,1.094860502,400,77
2024,Abaji,Federal Capital Territory,6.816946507,821,65
2024,Abak,Akwa Ibom,6.220794337,417,131
2024,Abakaliki,Ebonyi,8.129174739,865,122
2024,Abeokuta North,Ogun,6.2126509,524,191
2024,Abeokuta South,Ogun,5.793690681,726,106
2024,Abi,Cross River,7.71117576,664,124
2024,Aboh Mbaise,Imo,7.877508243,442,100
2024,Abua/Odual,Rivers,6.596874456,830,95
2024,Abuja Municipal,Federal Capital Territory,6.729954958,804,60
2024,Adavi,Kogi,8.438790417,942,180
2024,Ado,Benue,8.755895346,618,103
